Date,Open,High,Low,Close,Adj Close,Volume,ticker,sector,GDP,T10YIE,VIXCLS,returns,log_returns,volume_ratio,is_monday,is_friday,return_1d,direction_1d,return_5d,volatility_regime,gdp_growth,economic_regime,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,SMA_short,SMA_long,OBV
2015-10-16,28.263500213623047,28.547000885009766,28.015499114990234,28.538000106811523,28.538000106811523,86316000,AMZN,E-commerce,18435.137,1.48,15.05,0.014792702156608994,0.014684357306616063,1.1119370010576257,0,1,0.00418737143793213,1,0.04953044456033706,Medium,0.0,1.0,66.0285178178674,0.5181559157857016,0.3540716021114468,0.16408431367425486,28.5612125353009,26.798299980163574,25.035387425026247,26.22087001800537,21.66781497478485,2141586000.0
2015-10-19,28.538000106811523,28.950000762939453,28.368999481201172,28.657499313354492,28.657499313354492,87508000,AMZN,E-commerce,18435.137,1.45,14.98,0.00418737143793213,0.004178628795449432,1.111653124793569,1,0,-0.021407963096705007,0,0.061868647287617984,Low,0.0,1.0,66.7453372774251,0.5874977553791112,0.40075683276497964,0.18674092261413155,28.785474120373138,26.86019992828369,24.934925736194245,26.271399993896484,21.733972473144533,2229094000.0
2015-10-20,28.600000381469727,28.649999618530273,27.763999938964844,28.04400062561035,28.04400062561035,86924000,AMZN,E-commerce,18435.137,1.48,15.75,-0.021407963096705007,-0.021640437393723278,1.0972024644265008,0,0,-0.00911071130214225,0,0.08937741364374507,Medium,0.0,1.0,59.77220551092137,0.5861902101079899,0.4378435082335817,0.14834670187440818,28.909791174009204,26.91639995574951,24.92300873748982,26.308279991149902,21.798644976615904,2142170000.0
2015-10-21,28.193500518798828,28.262500762939453,27.625999450683594,27.78849983215332,27.78849983215332,66872000,AMZN,E-commerce,18435.137,1.45,16.7,-0.00911071130214225,-0.009152467645848823,0.8324733316486015,0,0,0.014646331772892873,1,0.11035139459147203,Medium,0.0,1.0,57.09684478271639,0.55810372006016,0.46189555059889736,0.0962081694612626,28.99381876887628,26.96564998626709,24.937481203657896,26.336590003967284,21.86376497745514,2075298000.0
2015-10-22,28.135000228881836,28.457500457763672,27.833499908447266,28.195499420166016,28.195499420166016,155588000,AMZN,E-commerce,18435.137,1.47,14.45,0.014646331772892873,0.014540110170808777,1.838934281395192,0,0,0.062279461435710504,1,0.11108155676938813,Low,0.0,1.0,60.156202046333505,0.5622056825130421,0.48195757698172637,0.08024810553131578,29.133359788843958,27.04104995727539,24.948740125706824,26.37458999633789,21.930137476921082,2230886000.0
2015-10-23,30.884000778198242,30.97249984741211,29.76799964904785,29.951499938964844,29.951499938964844,213854000,AMZN,E-commerce,18435.137,1.51,14.46,0.062279461435710504,0.06041703456412543,2.3431073284145616,0,1,0.01599252433196474,1,0.04485585496776068,Low,0.0,1.0,70.07210878257953,0.6990923818602184,0.5253845379574248,0.1737078439027936,29.63523986240928,27.22799997329712,24.82076008418496,26.443959999084473,22.004779977798464,2444740000.0
2015-10-26,30.114999771118164,30.49250030517578,29.81450080871582,30.430500030517578,30.430500030517578,85394000,AMZN,E-commerce,18435.137,1.48,15.29,0.01599252433196474,0.015865991188240783,0.9477207600943792,1,0,0.00394343961200283,1,0.03243454792819467,Medium,0.0,1.0,72.11102726138962,0.8365837646422953,0.5876243832943989,0.2489593813478964,30.087953833268863,27.489375019073485,24.890796204878107,26.521049995422363,22.082699975967408,2530134000.0
2015-10-27,30.43000030517578,30.73550033569336,30.276500701904297,30.550500869750977,30.550500869750977,75742000,AMZN,E-commerce,18435.137,1.48,15.43,0.00394343961200283,0.003935684634853103,0.8469019681508864,0,0,0.009967059911179632,1,0.02340381417272286,Medium,0.0,1.0,72.61438825965107,0.9443439318931119,0.6589682930141415,0.28537563887897044,30.394671645851293,27.776725101470948,25.158778557090603,26.596840019226075,22.16259997844696,2605876000.0
2015-10-28,30.614999771118164,30.861499786376953,30.475000381469727,30.854999542236328,30.854999542236328,78524000,AMZN,E-commerce,18435.137,1.47,14.33,0.009967059911179632,0.009917716371994578,0.8787799771027478,0,0,0.015313558723775822,1,0.03864855244878096,Low,0.0,1.0,73.90159078900489,1.0423001515398127,0.7356346647192757,0.30666548682053696,30.781947863707043,28.03975009918213,25.297552334657215,26.678920021057127,22.24318997383118,2684400000.0
2015-10-29,30.885000228881836,31.37700080871582,30.769500732421875,31.327499389648438,31.327499389648438,77920000,AMZN,E-commerce,18435.137,1.52,14.61,0.015313558723775822,0.015197489637304624,0.8707779784361758,0,0,-0.0010374052825049551,0,0.04644487620788085,Low,0.0,1.0,75.80223426032101,1.1448607085888796,0.8174798734931965,0.32738083509568305,31.236645767056654,28.304325103759766,25.372004440462877,26.77255001068115,22.326509971618652,2762320000.0
2015-10-30,31.300500869750977,31.535999298095703,31.263999938964844,31.295000076293945,31.295000076293945,77488000,AMZN,E-commerce,18435.137,1.53,15.07,-0.0010374052825049551,-0.0010379437598100534,0.873007825614749,0,1,0.003914346242011257,1,0.05347493687830984,Medium,0.0,1.0,75.39552003844543,1.209575037877233,0.8958989063700038,0.3136761315072292,31.63720023253303,28.537725067138673,25.438249901744317,26.88267002105713,22.411247472763062,2684832000.0
2015-11-02,31.35650062561035,31.431499481201172,31.02050018310547,31.417499542236328,31.417499542236328,56330000,AMZN,E-commerce,18435.137,1.55,14.15,0.003914346242011257,0.003906705122261544,0.6387714903571927,1,0,-0.004838081625234136,0,0.043192560772587374,Low,0.0,1.0,75.91997592288415,1.25626485397175,0.967972095890353,0.288292758081397,32.02348419340101,28.749400043487547,25.47531589357408,27.016550025939942,22.495649971961974,2741162000.0
2015-11-03,31.476499557495117,31.49449920654297,31.100000381469727,31.265499114990234,31.265499114990234,64938000,AMZN,E-commerce,18435.137,1.58,14.54,-0.004838081625234136,-0.004849823028025014,0.7470234329165181,0,0,0.025011642785078614,1,0.05496480444330398,Low,0.0,1.0,73.81741352605363,1.266403395416802,1.027658355795643,0.238745039621159,32.299065162617026,28.96897497177124,25.63888478092545,27.178489990234375,22.579617466926575,2676224000.0
2015-11-04,31.38800048828125,32.29650115966797,31.36750030517578,32.04750061035156,32.04750061035156,96810000,AMZN,E-commerce,18435.137,1.57,15.51,0.025011642785078614,0.024703971340571496,1.1006464493038675,0,0,0.022934724903762138,1,0.050393878867666775,Medium,0.0,1.0,77.30044662743052,1.3222966352624965,1.0865860116890138,0.2357106235734827,32.68623084773839,29.216499996185302,25.746769144632207,27.35306999206543,22.665542469024658,2773034000.0
2015-11-05,32.35499954223633,32.849998474121094,32.15449905395508,32.782501220703125,32.782501220703125,94476000,AMZN,E-commerce,18435.137,1.55,15.05,0.022934724903762138,0.022675677410498654,1.0735323527807574,0,0,0.005673667424738182,1,0.015175704722602656,Medium,0.0,1.0,79.99424343964026,1.409651254938737,1.1511990603389586,0.2584521945997784,33.11410728069018,29.52272500991821,25.931342739146245,27.507950019836425,22.751874976158142,2867510000.0
2015-11-06,32.75,33.112998962402344,32.599998474121094,32.96849822998047,32.96849822998047,81844000,AMZN,E-commerce,18435.137,1.59,14.33,0.005673667424738182,0.005657632795229069,0.9241685825139229,0,1,-0.005884296824504642,0,-0.025812456450649557,Low,0.0,1.0,80.62097615330869,1.4768644505255644,1.2163321383762797,0.26053231214928463,33.51384892077595,29.821649932861327,26.129450944946704,27.648949966430663,22.838619966506958,2949354000.0
2015-11-09,32.932498931884766,33.097999572753906,32.39250183105469,32.77450180053711,32.77450180053711,80976000,AMZN,E-commerce,18435.137,1.6,16.52,-0.005884296824504642,-0.005901677514696447,0.9014129661602787,1,0,0.006392144735131389,1,-0.01171650717633732,Medium,0.0,1.0,77.88048447332088,1.4972184988442585,1.2725094104698755,0.22470908837438297,33.83053623386241,30.084899997711183,26.33926376155996,27.786430015563965,22.925077476501464,2868378000.0
2015-11-10,32.550498962402344,33.0,32.362998962402344,32.98400115966797,32.98400115966797,69790000,AMZN,E-commerce,18435.137,1.55,15.29,0.006392144735131389,0.006371801622698443,0.7721516466446421,0,0,0.02057049753208151,1,-0.024830227241869007,Medium,0.0,1.0,78.72166968213314,1.5128152833112871,1.320570585038158,0.19224469827312918,34.10486065454902,30.36185007095337,26.618839487357718,27.933220024108888,23.013309984207154,2938168000.0
2015-11-11,33.162498474121094,33.79800033569336,33.162498474121094,33.662498474121094,33.662498474121094,107746000,AMZN,E-commerce,18435.137,1.55,16.06,0.02057049753208151,0.020361782245871995,1.16875115252362,0,0,-0.0113627838741166,0,-0.014422587677697218,Medium,0.0,1.0,81.21346730534245,1.5619200679263194,1.3688404816157904,0.19307958631052902,34.40168688510658,30.682899951934814,26.96411301876305,28.109930000305177,23.105644974708557,3045914000.0
2015-11-12,33.650001525878906,33.78200149536133,33.21099853515625,33.279998779296875,33.279998779296875,85694000,AMZN,E-commerce,18435.137,1.54,18.37,-0.0113627838741166,-0.011427833535744648,0.9361709565671474,0,0,-0.03493084485460596,0,-0.006505388718582639,Medium,0.0,1.0,75.8227982288948,1.5520800224629312,1.4054883897852186,0.14659163267771258,34.6287084166763,30.940799903869628,27.252891391062956,28.264979972839356,23.194099969863892,2960220000.0
2015-11-13,33.17850112915039,33.349998474121094,32.022499084472656,32.11750030517578,32.11750030517578,125222000,AMZN,E-commerce,18435.137,1.52,20.08,-0.03493084485460596,-0.03555551684774463,1.3395306048223188,0,1,0.008500001781597488,1,0.040632063291845766,Medium,0.0,1.0,62.29022205162721,1.4339481424980498,1.411180340327785,0.02276780217026486,34.668686912706576,31.119774913787843,27.57086291486911,28.402609977722168,23.266054973602294,2834998000.0
2015-11-16,32.04600143432617,32.4995002746582,31.114500045776367,32.390499114990234,32.390499114990234,148718000,AMZN,E-commerce,18435.137,1.51,18.16,0.008500001781597488,0.008464080178710955,1.5404407385348422,1,0,-0.006961862448069844,0,0.04813145722369927,Medium,0.0,1.0,63.91882203434552,1.3468310687501024,1.3983104860122486,-0.05147941726214622,34.70727939553576,31.30642490386963,27.905570412203502,28.551419944763182,23.336889972686766,2983716000.0
2015-11-17,32.532501220703125,32.662498474121094,32.04999923706055,32.165000915527344,32.165000915527344,86404000,AMZN,E-commerce,18435.137,1.53,18.84,-0.006961862448069844,-0.006986209277764125,0.8952251687535292,0,0,0.03146268285700127,1,0.04329233566678381,Medium,0.0,1.0,61.55407720834547,1.245239988577314,1.3676963865252616,-0.1224563979479476,34.58081860166995,31.512474918365477,28.444131235061008,28.677179946899415,23.406827478408815,2897312000.0
2015-11-18,32.32550048828125,33.24399948120117,32.31850051879883,33.176998138427734,33.176998138427734,89396000,AMZN,E-commerce,18435.137,1.56,16.85,0.03146268285700127,0.030977875324577683,0.9155420732937537,0,0,-0.0034210053384148287,0,0.017783409762576197,Medium,0.0,1.0,67.3856440000861,1.232184191538522,1.3405939475279138,-0.10840975598939173,34.40961809110079,31.781899833679198,29.154181576257606,28.823829917907716,23.48152497291565,2986708000.0
