Date,Open,High,Low,Close,Adj Close,Volume,ticker,sector,GDP,T10YIE,VIXCLS,returns,log_returns,volume_ratio,is_monday,is_friday,return_1d,direction_1d,return_5d,volatility_regime,gdp_growth,economic_regime,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,SMA_short,SMA_long,OBV
2015-10-30,53.31999969482422,53.9900016784668,52.619998931884766,52.63999938964844,45.944644927978516,46619800,MSFT,Technology,18435.137,1.53,15.07,-0.0134930830492771,-0.013584941936625107,1.185922666165026,0,1,0.011398099635896886,1,0.04331286164452286,Medium,0.0,1.0,70.30558426405416,1.926799890495758,1.4831498049232275,0.4436500855725305,47.92038146862147,42.82172870635986,37.723075944098255,39.89590263366699,39.00859239578247,-167162100.0
2015-11-02,52.849998474121094,53.36000061035156,52.619998931884766,53.2400016784668,46.468326568603516,30285000,MSFT,Technology,18435.137,1.55,14.15,0.011398099635896886,0.011333630717840465,0.7744181443729194,1,0,0.017092298064761646,1,0.01728028970085771,Low,0.0,1.0,72.06184714590137,1.9346280020936248,1.573445444357307,0.3611825577363179,48.34677527205833,43.11019229888916,37.87360932571999,40.07343193054199,39.04316452026367,-136877100.0
2015-11-03,52.93000030517578,54.38999938964844,52.900001525878906,54.150001525878906,47.262577056884766,36596900,MSFT,Technology,18435.137,1.58,14.54,0.017092298064761646,0.016947868174337525,0.9244964698800188,0,0,0.004616694274496735,1,-0.011818863254757006,Low,0.0,1.0,74.52299619344893,1.982073108512182,1.655170977188282,0.3269021313239,48.85431270279408,43.43313159942627,38.01195049605845,40.291110076904296,39.08106643676758,-100280200.0
2015-11-04,54.18000030517578,54.880001068115234,54.060001373291016,54.400001525878906,47.48077392578125,37087800,MSFT,Technology,18435.137,1.57,15.51,0.004616694274496735,0.004606070028200023,0.9259315663776777,0,0,-0.00036740367001963925,0,-0.013786354725712657,Medium,0.0,1.0,75.1701246137307,2.0140634907348485,1.7269494798975955,0.28711401083725296,49.32255948597818,43.76479873657227,38.20703798716635,40.534274368286134,39.12206954956055,-63192400.0
2015-11-05,54.4900016784668,54.70000076293945,54.0,54.380001068115234,47.46332931518555,31468500,MSFT,Technology,18435.137,1.55,15.05,-0.00036740367001963925,-0.00036747117928395185,0.7879067696861518,0,0,0.0099299747545194,1,-0.019492410803950144,Medium,0.0,1.0,75.0060897752319,2.0147832971497124,1.784516243348019,0.23026705380169332,49.73768945921744,44.06722717285156,38.39676488648568,40.73798759460449,39.15781017303467,-94660900.0
2015-11-06,54.09000015258789,54.97999954223633,53.959999084472656,54.91999816894531,47.93463897705078,32851200,MSFT,Technology,18435.137,1.59,14.33,0.0099299747545194,0.009880996523380573,0.8181729880777746,0,1,-0.013838140384144992,0,-0.03787342096923885,Low,0.0,1.0,76.49826717118097,2.0299841065733872,1.8336098159930927,0.19637429058029454,50.14750738389336,44.40805892944336,38.66861047499335,40.930354309082034,39.195693473815915,-61809700.0
2015-11-09,54.54999923706055,54.869998931884766,53.560001373291016,54.15999984741211,47.27131271362305,32513100,MSFT,Technology,18435.137,1.6,16.52,-0.013838140384144992,-0.013934780026512317,0.7971026573275704,1,0,-0.012001477417772688,0,-0.007201322219506312,Medium,0.0,1.0,70.15047900313594,1.96584493503277,1.8600568398010282,0.10578809523174182,50.36829353286683,44.720524597167966,39.0727556614691,41.10893096923828,39.23098731994629,-94322800.0
2015-11-10,54.06999969482422,54.130001068115234,53.27000045776367,53.5099983215332,46.70398712158203,55283700,MSFT,Technology,18435.137,1.55,15.29,-0.012001477417772688,-0.012074076597505397,1.2991454718774862,0,0,0.00261647922882724,1,-0.0034194575424502105,Medium,0.0,1.0,65.16960259095391,1.8479339136910298,1.8576322545790287,-0.009698340887998924,50.43810427371819,45.00942459106445,39.580744908410715,41.28331809997559,39.28204957962036,-149606500.0
2015-11-11,53.70000076293945,54.20000076293945,53.459999084472656,53.650001525878906,46.82618713378906,36516300,MSFT,Technology,18435.137,1.55,16.06,0.00261647922882724,0.0026130622061312798,0.8463657977944977,0,0,-0.006151099403317484,0,0.010492778775815115,Medium,0.0,1.0,65.73397069964446,1.7442425570473148,1.8349543150726861,-0.09071175802537135,50.424334777090806,45.3135986328125,40.202862488534194,41.48982498168945,39.340009994506836,-113090200.0
2015-11-12,53.47999954223633,53.97999954223633,53.189998626708984,53.31999969482422,46.53815460205078,35361100,MSFT,Technology,18435.137,1.54,18.37,-0.006151099403317484,-0.006170095352628236,0.811902077460993,0,0,-0.009002599900423736,0,0.01844660417003774,Medium,0.0,1.0,63.13713839583027,1.6201485280049042,1.79199315765913,-0.17184462965422576,50.326861031271946,45.58897018432617,40.8510793373804,41.663688583374025,39.39302314758301,-148451300.0
2015-11-13,53.06999969482422,53.290000915527344,52.529998779296875,52.84000015258789,46.11919021606445,36848200,MSFT,Technology,18435.137,1.52,20.08,-0.009002599900423736,-0.0090433681676225,0.8360662804918171,0,1,0.01760019070512664,1,0.032461311201965826,Medium,0.0,1.0,59.45769316648747,1.4710389698673012,1.7278023201007642,-0.256763350233463,50.16778013153562,45.821572875976564,41.475365620417506,41.82672897338867,39.4508274269104,-185299500.0
2015-11-16,53.08000183105469,53.88999938964844,52.849998474121094,53.77000045776367,46.9308967590332,32165200,MSFT,Technology,18435.137,1.51,18.16,0.01760019070512664,0.017447101010470617,0.7275189778020446,1,0,-0.008237897955831186,0,0.014604085801655842,Medium,0.0,1.0,63.8528838878119,1.402202784214353,1.6626824129234818,-0.2604796287091289,49.991326498017415,46.08996086120605,42.18859522439469,42.021539535522464,39.508926486968996,-153134300.0
2015-11-17,53.16999816894531,53.529998779296875,52.849998474121094,52.970001220703125,46.54428482055664,31551300,MSFT,Technology,18435.137,1.53,18.84,-0.008237897955831186,-0.008272016945569468,0.7130296103007403,0,0,0.016612977054503597,1,0.02416487416714852,Medium,0.0,1.0,60.4892525896061,1.301450942423017,1.5904361188233889,-0.2889851764003719,49.673415404034586,46.332472038269046,42.991528672503506,42.18627395629883,39.56372381210327,-184685600.0
2015-11-18,53.0,53.97999954223633,52.97999954223633,53.849998474121094,47.31752395629883,29710000,MSFT,Technology,18435.137,1.56,16.85,0.016612977054503597,0.016476491102155596,0.6679718835772895,0,0,0.0016717181265244463,1,-0.0029711371448173374,Medium,0.0,1.0,64.51541132040225,1.2693658584870349,1.5262220667561182,-0.2568562082690833,49.02719923436575,46.63852024078369,44.24984124720163,42.380787200927735,39.62136089324951,-154975600.0
2015-11-19,53.9900016784668,54.65999984741211,53.779998779296875,53.939998626708984,47.39662551879883,28149200,MSFT,Technology,18435.137,1.56,16.99,0.0016717181265244463,0.0016703223611115546,0.6538187059015493,0,0,0.004634382318311481,1,-0.0001855169455846628,Medium,0.0,1.0,64.90934493609268,1.236072360577225,1.4681921255203396,-0.2321197649431146,47.94666284526622,46.91230163574219,45.87794042621816,42.57304214477539,39.67678449630737,-126826400.0
2015-11-20,54.25,54.29999923706055,53.27000045776367,54.189998626708984,47.61627960205078,37147600,MSFT,Technology,18435.137,1.6,15.47,0.004634382318311481,0.004623676631995102,0.9737362563909666,0,1,0.0,0,0.002952896103785907,Medium,0.0,1.0,66.03687922621664,1.2134236795616928,1.4172384363286104,-0.20381475676691752,48.00061193750718,46.985847091674806,45.97108224584243,42.766373291015626,39.73347745895386,-89678800.0
2015-11-23,54.25,54.459999084472656,53.75,54.189998626708984,47.61627960205078,28235900,MSFT,Technology,18435.137,1.61,15.62,0.0,0.0,0.7772130115101482,1,0,0.0011076464779549156,1,0.01900752119677729,Medium,0.0,1.0,66.03687922621663,1.18185079637788,1.3701609083384643,-0.18831011196058434,48.03937265218957,46.99916801452637,45.95896337686317,42.96738510131836,39.79038425445557,-89678800.0
2015-11-24,53.91999816894531,54.439998626708984,53.58000183105469,54.25,47.66902160644531,24600000,MSFT,Technology,18435.137,1.62,15.93,0.0011076464779549156,0.001107033490202246,0.7026627060483406,0,0,-0.010322941117534734,0,0.01769553305546645,Medium,0.0,1.0,66.33808536127385,1.1478531612268412,1.3256993589161399,-0.17784619768929866,48.117259371466716,47.03956489562988,45.961870419793044,43.15304313659668,39.8465283203125,-65078800.0
2015-11-25,54.09000015258789,54.22999954223633,53.689998626708984,53.689998626708984,47.176937103271484,21005100,MSFT,Technology,18435.137,1.61,15.19,-0.010322941117534734,-0.010376592218346735,0.6231136847039,0,0,0.0044703100980978405,1,0.009499277561986652,Medium,0.0,1.0,60.91039136326644,1.0688812854424867,1.2743357442214094,-0.20545445877892266,48.12161118501518,47.04270153045654,45.9637918758979,43.32327384948731,39.901152801513675,-86083900.0
2015-11-27,53.79999923706055,54.08000183105469,53.790000915527344,53.93000030517578,47.38783264160156,9009100,MSFT,Technology,18435.137,1.6,15.12,0.0044703100980978405,0.004460347940167657,0.2759274431283068,0,1,0.007787925009233199,1,0.03671429661621928,Medium,0.0,1.0,62.33281188763846,1.0116513255871453,1.2217988604945567,-0.21014753490741134,48.14979745348456,47.08344020843506,46.017082963385555,43.49859519958496,39.95379514694214,-77074800.0
2015-11-30,54.540000915527344,54.959999084472656,54.0,54.349998474121094,47.75688552856445,56241400,MSFT,Technology,18435.137,1.59,16.13,0.007787925009233199,0.007757755657786106,1.6975291966848298,1,0,0.016007357030783487,1,0.026862859479386048,Medium,0.0,1.0,64.75011072628288,0.9847243642549302,1.1743839612466314,-0.1896595969917012,48.14132179541747,47.174052238464355,46.20678268151124,43.69473846435547,40.00494665145874,-20833400.0
2015-12-01,54.40999984741211,55.22999954223633,54.29999923706055,55.220001220703125,48.52134704589844,39952800,MSFT,Technology,18435.137,1.57,14.67,0.016007357030783487,0.01588059030210398,1.1885507301563125,0,0,-0.00018129529434152136,0,0.010322196173144116,Low,0.0,1.0,69.16449301099868,1.0133884971950238,1.1421848684363098,-0.12879637124128607,48.35229258005869,47.2767032623291,46.20111394459951,43.89517349243164,40.05983436584473,19119400.0
2015-12-02,55.31999969482422,55.959999084472656,55.060001373291016,55.209999084472656,48.512550354003906,47274900,MSFT,Technology,18435.137,1.56,15.91,-0.00018129529434152136,-0.00018131173031993693,1.3843868361298348,0,0,-0.018293543097365084,0,-0.004165593978709636,Medium,0.0,1.0,69.05732371867991,1.0235958339377476,1.1184670615365975,-0.09487122759884992,48.54198692245357,47.33920192718506,46.13641693191655,44.099098434448244,40.114893417358395,-28155500.0
2015-12-03,55.4900016784668,55.77000045776367,53.93000030517578,54.20000076293945,47.625083923339844,38627800,MSFT,Technology,18435.137,1.61,18.11,-0.018293543097365084,-0.01846293903867751,1.128622359507293,0,0,0.031549753576998185,1,0.01974171441204109,Medium,0.0,1.0,59.10688020323449,0.9491330823990225,1.0846002657090825,-0.13546718331006002,48.55423391481139,47.34641742706299,46.138600939314586,44.28579780578613,40.165644340515136,-66783300.0
2015-12-04,54.119998931884766,56.22999954223633,54.099998474121094,55.90999984741211,49.12764358520508,43963700,MSFT,Technology,18435.137,1.6,14.81,0.031549753576998185,0.031062286565645258,1.2614984399022335,0,1,-0.0017886376203098964,0,-0.033088980664466305,Low,0.0,1.0,67.61511597014189,0.9998392975827315,1.0676480720838124,-0.06780877450108092,48.86592729412585,47.429633140563965,45.99333898700208,44.50185012817383,40.22235738754272,-22819600.0
2015-12-07,55.790000915527344,55.970001220703125,55.290000915527344,55.810001373291016,49.039772033691406,30709800,MSFT,Technology,18435.137,1.56,15.84,-0.0017886376203098964,-0.001790239142558504,0.8839054194893924,1,0,-0.00035844630329695537,0,-0.012005150798702013,Medium,0.0,1.0,66.74057438845777,1.021162512804402,1.0583509602279304,-0.03718844742352845,49.07178329230587,47.48488979339599,45.89799629448612,44.71562149047852,40.27738195419312,-53529400.0
2015-12-08,55.470001220703125,56.099998474121094,54.9900016784668,55.790000915527344,49.022193908691406,32878000,MSFT,Technology,18435.137,1.56,17.6,-0.00035844630329695537,-0.0003585105605287659,0.945814995905678,0,0,-0.014518467771141519,0,-0.010575234026884095,Medium,0.0,1.0,66.55512427545813,1.0248293123335728,1.051646630649059,-0.026817318315486283,49.29031419882834,47.57243385314941,45.854553507470484,44.94038780212402,40.332576999664305,-86407400.0
2015-12-09,55.369998931884766,55.869998931884766,54.5099983215332,54.97999954223633,48.31046676635742,36373200,MSFT,Technology,18435.137,1.53,19.61,-0.014518467771141519,-0.014624892058750309,1.0756200535663116,0,0,0.005274591195296274,1,0.02091651500015912,Medium,0.0,1.0,59.362682670790704,0.9592472400710008,1.0331667525334474,-0.07391951246244655,49.35081663432915,47.652757835388186,45.954699036447224,45.14830108642578,40.38464424133301,-122780600.0
2015-12-10,55.38999938964844,55.65999984741211,55.0099983215332,55.27000045776367,48.565284729003906,31775800,MSFT,Technology,18435.137,1.51,19.34,0.005274591195296274,0.005260729261813726,0.9462996297835508,0,0,-0.02189269142378769,0,0.007779847425571695,Medium,0.0,1.0,60.98820152796952,0.9172610409872632,1.0099856102242106,-0.09272456923694739,49.437669228599724,47.739712715148926,46.04175620169813,45.34699668884277,40.437684059143066,-91004800.0
2015-12-11,54.709999084472656,55.099998474121094,54.0099983215332,54.060001373291016,47.50205993652344,39549500,MSFT,Technology,18435.137,1.46,24.39,-0.02189269142378769,-0.022135892495824976,1.170504396106063,0,1,0.019977707072864836,1,0.0012950134833662474,Medium,0.0,1.0,51.69627128568483,0.7890971005273499,0.9658079082848385,-0.1767108077574886,49.39921570401598,47.78790798187256,46.176600259729135,45.518318023681644,40.486312274932864,-130554300.0
2015-12-14,54.33000183105469,55.209999084472656,53.68000030517578,55.13999938964844,48.45104217529297,46768900,MSFT,Technology,18435.137,1.45,22.73,0.019977707072864836,0.01978077124642117,1.364142821558222,1,0,0.0010883266475869569,1,-0.005621774406254554,Medium,0.0,1.0,57.86655033006178,0.755393484165424,0.9237250234609558,-0.1683315392955318,49.34427932504222,47.904500579833986,46.46472183462575,45.69186126708984,40.53955625534058,-83785400.0
2015-12-15,55.65999984741211,55.900001525878906,55.09000015258789,55.20000076293945,48.5037727355957,39843000,MSFT,Technology,18435.137,1.48,20.95,0.0010883266475869569,0.0010877348494818786,1.1492615022059025,0,0,0.01684777466692222,1,0.0027174261400320088,Medium,0.0,1.0,58.18616969629259,0.7245854706391626,0.8838971128965971,-0.15931164225743455,49.372557200733226,47.98314437866211,46.593731556590996,45.84795562744141,40.59564828872681,-43942400.0
2015-12-16,55.540000915527344,56.25,54.7599983215332,56.130001068115234,49.320953369140625,37503300,MSFT,Technology,18435.137,1.46,17.86,0.01684777466692222,0.01670742510298482,1.0725663109396426,0,0,-0.00766080355214771,0,-0.005522850925255063,Medium,0.0,1.0,62.885058914414614,0.7573789525109049,0.8585934808194587,-0.10121452830855382,49.462594202104505,48.12197780609131,46.78136141007811,46.018298873901365,40.65677389144898,-6439100.0
2015-12-17,56.36000061035156,56.790000915527344,55.529998779296875,55.70000076293945,48.943115234375,41280900,MSFT,Technology,18435.137,1.47,18.94,-0.00766080355214771,-0.007690298239578008,1.1613865944642061,0,0,-0.028186589332122813,0,-0.000538731287817229,Medium,0.0,1.0,59.552719291652906,0.7442998184118892,0.8357347483379449,-0.09143492992605573,49.536018033866284,48.203257369995114,46.870496706123944,46.18021255493164,40.71579490661621,-47720000.0
2015-12-18,55.77000045776367,56.0,54.029998779296875,54.130001068115234,47.563575744628906,84684200,MSFT,Technology,18435.137,1.46,20.7,-0.028186589332122813,-0.028591457282668643,2.2069703498023063,0,1,0.012931862085160839,1,0.03362247249189276,Medium,0.0,1.0,49.28391227143815,0.6155218501390465,0.7916921686981653,-0.1761703185591188,49.52601721806555,48.21160488128662,46.89719254450769,46.30318885803223,40.771148853302,-132404200.0
2015-12-21,54.880001068115234,55.349998474121094,54.22999954223633,54.83000183105469,48.17866134643555,37246300,MSFT,Technology,18435.137,1.45,18.7,0.012931862085160839,0.0128489595147804,0.9705577782885113,1,0,0.00948380042767294,1,0.031369353637883624,Medium,0.0,1.0,53.16187807967254,0.5566795942273615,0.7446896538040046,-0.18801005957664318,49.525745615481796,48.23972396850586,46.95370232152992,46.44440200805664,40.82746757507324,-95157900.0
2015-12-22,54.9900016784668,55.47999954223633,54.5,55.349998474121094,48.63557815551758,28322200,MSFT,Technology,18435.137,1.46,16.6,0.00948380042767294,0.0094391115173557,0.7379321189057098,0,0,0.008491375168878879,1,0.01734401869873592,Medium,0.0,1.0,55.861846294547796,0.5406833888190192,0.7038884008070077,-0.16320501198798842,49.55443947004326,48.2906888961792,47.02693832231513,46.596673583984376,40.88960292816162,-66835700.0
2015-12-23,55.70000076293945,55.880001068115234,55.439998626708984,55.81999969482422,49.048561096191406,27279800,MSFT,Technology,18435.137,1.51,15.57,0.008491375168878879,0.008455526237611113,0.7082997474846152,0,0,-0.0026873989036682033,0,-0.006091095309876837,Medium,0.0,1.0,58.206852104787856,0.554933623281407,0.6740974453018876,-0.11916382202048059,49.63073401651444,48.359665870666504,47.08859772481857,46.75912506103516,40.95401861190796,-39555900.0
2015-12-24,55.86000061035156,55.959999084472656,55.43000030517578,55.66999816894531,48.916748046875,9558500,MSFT,Technology,18435.137,1.52,15.74,-0.0026873989036682033,-0.002691016442735815,0.25192296009544,0,0,0.005029621237454096,1,-0.015627417487260598,Medium,0.0,1.0,57.16296039024732,0.5492593059115336,0.6491298174238168,-0.09987051151228321,49.616119308647235,48.44665641784668,47.27719352704613,46.92260589599609,41.02191038131714,-49114400.0
2015-12-28,55.349998474121094,55.95000076293945,54.97999954223633,55.95000076293945,49.16278076171875,22458300,MSFT,Technology,18435.137,1.5,16.91,0.005029621237454096,0.005017014944806686,0.5816010337018769,1,0,0.010723845195987902,1,-0.016085690200786318,Medium,0.0,1.0,58.65348576810179,0.5581807917100008,0.6309400122810536,-0.07275922057105277,49.63744025792237,48.53540382385254,47.43336738978271,47.08524703979492,41.089481563568114,-26656100.0
2015-12-29,56.290000915527344,56.849998474121094,56.060001373291016,56.54999923706055,49.68999481201172,27731400,MSFT,Technology,18435.137,1.53,16.08,0.010723845195987902,0.010666752573700379,0.7456859352528287,0,0,-0.004243918324781881,0,-0.04420857652126908,Medium,0.0,1.0,61.726711783979546,0.6008664863992976,0.6249253071047025,-0.024058820705404882,49.782064987909855,48.632059288024905,47.482053588139955,47.24970420837403,41.15891347885132,1075300.0
2015-12-30,56.470001220703125,56.779998779296875,56.290000915527344,56.310001373291016,49.4791145324707,21704500,MSFT,Technology,18435.137,1.54,17.29,-0.004243918324781881,-0.004252949306378047,0.5983041456361797,0,0,-0.01473981302252092,0,-0.07352197302633878,Medium,0.0,1.0,59.81168303254204,0.6106398546808123,0.6220682166199245,-0.01142836193911223,49.88592817691493,48.67994766235351,47.473967147792095,47.40802375793457,41.22668796539307,-20629200.0
2015-12-31,56.040000915527344,56.189998626708984,55.41999816894531,55.47999954223633,48.74980163574219,27334100,MSFT,Technology,18435.137,1.54,18.21,-0.01473981302252092,-0.014849523475595013,0.7747835438323385,0,0,-0.012256378747534713,0,-0.056777089625327126,Medium,0.0,1.0,53.61638385030561,0.5531593867329292,0.6082864506425255,-0.05512706390959632,49.895636486141576,48.69181022644043,47.487983966739286,47.54913856506348,41.2873699760437,-47963300.0
2016-01-04,54.31999969482422,54.79999923706055,53.38999938964844,54.79999923706055,48.152305603027344,53778000,MSFT,Technology,18525.933,1.55,20.7,-0.012256378747534713,-0.012332107567763052,1.4922925412844572,1,0,0.0045617316803083785,1,-0.04562072332703626,Medium,90.7960000000021,1.0,49.126852418730586,0.45415752021266087,0.5774606645565526,-0.12330314434389178,49.848237716943565,48.71817131042481,47.58810490390605,47.688253479003905,41.34596908569336,-101741300.0
2016-01-05,54.93000030517578,55.38999938964844,54.540000915527344,55.04999923706055,48.37196350097656,34079700,MSFT,Technology,18525.933,1.56,19.34,0.0045617316803083785,0.004551358516776196,0.9588309586959108,0,0,-0.018165328908663958,0,-0.041235542671299585,Medium,0.0,1.0,50.7592452483651,0.38893893835697924,0.539756319316638,-0.1508173809596588,49.80367623607384,48.680387306213376,47.55709837635291,47.81727279663086,41.403125019073485,-67661600.0
2016-01-06,54.31999969482422,54.400001525878906,53.63999938964844,54.04999923706055,47.49327087402344,39518900,MSFT,Technology,18525.933,1.53,20.59,-0.018165328908663958,-0.018332344179160267,1.0982528761506165,0,0,-0.034783000521442564,0,-0.04458840251256302,Medium,0.0,1.0,44.594785870797374,0.2633142679340992,0.48446790904013026,-0.22115364110603108,49.82530566499471,48.60306224822998,47.380818831465255,47.844230804443356,41.45597368240357,-107180500.0
2016-01-07,52.70000076293945,53.4900016784668,52.06999969482422,52.16999816894531,45.841312408447266,56564900,MSFT,Technology,18525.933,1.5,24.99,-0.034783000521442564,-0.03540233299663702,1.5218803818469604,0,0,0.003067481344176226,1,0.018018769204524387,Medium,0.0,1.0,35.79374880421981,0.03010948595643015,0.39359622442339026,-0.3634867384669601,50.14196312650292,48.44401817321777,46.74607321993262,47.814059829711915,41.5003902053833,-163745400.0
2016-01-08,52.369998931884766,53.279998779296875,52.150001525878906,52.33000183105469,45.981929779052734,48754000,MSFT,Technology,18525.933,1.48,27.01,0.003067481344176226,0.0030627862222932954,1.2902385779588168,0,1,-0.0005734249873090569,0,-0.025606511824774913,High,0.0,1.0,36.934694058878186,-0.14172660125362313,0.28653165928798763,-0.42825826054161076,50.33697055034405,48.32759132385254,46.31821209736103,47.79647674560547,41.551712608337404,-114991400.0
2016-01-11,52.5099983215332,52.849998474121094,51.459999084472656,52.29999923706055,45.955562591552734,36943800,MSFT,Technology,18525.933,1.45,24.3,-0.0005734249873090569,-0.0005735894582946127,0.9710499692339719,1,0,0.009177490614863837,1,-0.033269596724488926,Medium,0.0,1.0,36.80263265864181,-0.2768442617315472,0.17385647508408067,-0.45070073681562783,50.451767677285126,48.19710521697998,45.94244275667483,47.77330390930176,41.60398006439209,-151935200.0
2016-01-12,52.7599983215332,53.099998474121094,52.060001373291016,52.779998779296875,46.3773193359375,36095500,MSFT,Technology,18525.933,1.43,22.47,0.009177490614863837,0.009135633349404294,0.9530791595275835,0,0,-0.02159886674405076,0,-0.03770344582981289,Medium,0.0,1.0,40.4692505547967,-0.34590634361681794,0.06990391134390093,-0.4158102549607189,50.515012019559514,48.140868186950684,45.766724354341854,47.769389114379884,41.6593900680542,-115839700.0
2016-01-13,53.79999923706055,54.06999969482422,51.29999923706055,51.63999938964844,45.3756217956543,66883600,MSFT,Technology,18525.933,1.43,25.22,-0.02159886674405076,-0.021835536335162872,1.7203348556499913,0,0,0.028466709435527537,1,-0.02246315179041991,High,0.0,1.0,35.239765447489546,-0.47598035578750597,-0.03927294208238045,-0.4367074137051255,50.642667308843635,47.98709716796875,45.33152702709386,47.7580086517334,41.70983467102051,-182723300.0
2016-01-14,52.0,53.41999816894531,51.56999969482422,53.11000061035156,46.66731643676758,52381900,MSFT,Technology,18525.933,1.43,23.95,0.028466709435527537,0.028069061512663994,1.3259498308956368,0,0,-0.03991709034420654,0,-0.015439826699626291,Medium,0.0,1.0,45.09281912325036,-0.46942474887188723,-0.12530330344028182,-0.3441214454316054,50.59958582972242,47.89527435302735,45.19096287633227,47.76198844909668,41.7680299949646,-130341400.0
