Date,Open,High,Low,Close,Adj Close,Volume,ticker,sector,GDP,T10YIE,VIXCLS,returns,log_returns,volume_ratio,is_monday,is_friday,return_1d,direction_1d,return_5d,volatility_regime,gdp_growth,economic_regime,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,SMA_short,SMA_long,OBV
2015-10-16,27.94499969482422,28.0,27.63249969482422,27.760000228881836,24.981849670410156,156930400,AAPL,Technology,18435.137,1.48,15.05,-0.007330530832536097,-0.00735753120598228,0.7821098302078923,0,1,0.006213923011121558,1,0.07240615974549391,Medium,0.0,1.0,47.28484326422961,-0.1371463980012173,-0.16023263771792307,0.02308623971670576,25.970777263812252,25.145969486236574,24.321161708660895,25.27603084564209,27.14240336418152,-330768400.0
2015-10-19,27.700000762939453,27.9375,27.52750015258789,27.9325008392334,25.1370849609375,119036800,AAPL,Technology,18435.137,1.45,14.98,0.006213923011121558,0.00619469619970302,0.6056079665636807,1,0,0.01825826583237422,1,0.03177295032609284,Low,0.0,1.0,49.316796331397185,-0.1194300376423314,-0.15207211770280474,0.03264208006047334,25.85138003344512,25.10682306289673,24.36226609234834,25.258977394104004,27.146645879745485,-211731600.0
2015-10-20,27.834999084472656,28.542499542236328,27.704999923706055,28.4424991607666,25.596044540405273,195871200,AAPL,Technology,18435.137,1.48,15.75,0.01825826583237422,0.018093585198066413,0.9979079063045262,0,0,-8.778140254861455e-05,0,0.006855965994468249,Medium,0.0,1.0,54.857130900850024,-0.06757651207435345,-0.13517299657711448,0.06759648450276104,25.865438609085206,25.110985279083252,24.356531949081297,25.232204666137694,27.15660442352295,-15860400.0
2015-10-21,28.5,28.895000457763672,28.424999237060547,28.440000534057617,25.59379768371582,167180800,AAPL,Technology,18435.137,1.45,16.7,-8.778140254861455e-05,-8.778525556141482e-05,0.8465298972289874,0,0,0.015295202802156904,1,0.04843484613542737,Medium,0.0,1.0,54.82553429570147,-0.026359664233364555,-0.1134103301083645,0.08705066587499995,25.840578201997758,25.10468626022339,24.36879431844902,25.23341953277588,27.166540641784668,-183041200.0
2015-10-22,28.582500457763672,28.875,28.524999618530273,28.875,25.985260009765625,166616400,AAPL,Technology,18435.137,1.47,14.45,0.015295202802156904,0.015179410407108036,0.851054309593707,0,0,0.030995628225981564,1,0.043549945095920695,Low,0.0,1.0,59.23141061012831,0.03746089685666476,-0.08323608471535865,0.12069698157202341,25.870904290942175,25.11031084060669,24.349717390271206,25.2345894241333,27.176779098510742,-16424800.0
2015-10-23,29.174999237060547,29.8075008392334,29.082500457763672,29.770000457763672,26.79068946838379,237467600,AAPL,Technology,18435.137,1.51,14.46,0.030995628225981564,0.03052496470185747,1.208982042817957,0,1,-0.031911278604776605,0,0.0035271158690526327,Low,0.0,1.0,66.47604874821698,0.15128663917472807,-0.03633153993734131,0.18761817911206938,26.17748100154728,25.159468936920167,24.141456872293052,25.25227279663086,27.18644600868225,221042800.0
2015-10-26,29.520000457763672,29.532499313354492,28.729999542236328,28.81999969482422,25.93576431274414,265335200,AAPL,Technology,18435.137,1.48,15.29,-0.031911278604776605,-0.0324315415716534,1.3315733937850018,1,0,-0.0063323432229160925,0,0.051179785568411296,Medium,0.0,1.0,55.25254256284705,0.17054312983814413,0.005043394017755776,0.16549973582038835,26.263339767471674,25.191416263580322,24.11949275968897,25.249213066101074,27.1917050075531,-44292400.0
2015-10-27,28.850000381469727,29.135000228881836,28.497499465942383,28.637500762939453,25.771530151367188,279537600,AAPL,Technology,18435.137,1.48,15.43,-0.0063323432229160925,-0.00635247755158762,1.4077660564213146,0,0,0.041204351427473584,1,0.07001300502142449,Medium,0.0,1.0,53.38777270804647,0.17058531187384318,0.03815177758897326,0.13243353428486992,26.309230962977757,25.253173542022704,24.19711612106765,25.237469100952147,27.199208631515503,-323830000.0
2015-10-28,29.232500076293945,29.825000762939453,29.014999389648438,29.8174991607666,26.83342933654785,342205600,AAPL,Technology,18435.137,1.47,14.33,0.041204351427473584,0.040378073372215606,1.6908736317463988,0,0,0.010564707044737442,1,0.02288959440791083,Low,0.0,1.0,62.25746431844976,0.2533842748293438,0.08119827703704736,0.17218599779229643,26.59328524070914,25.354076862335205,24.11486848396127,25.24993282318115,27.210944271087648,18375600.0
2015-10-29,29.674999237060547,30.172500610351562,29.5674991607666,30.13249969482422,27.11691665649414,204909200,AAPL,Technology,18435.137,1.52,14.61,0.010564707044737442,0.010509290491997243,1.0253481298419753,0,0,-0.008545710601210899,0,0.007530171116785445,Low,0.0,1.0,64.21514972359786,0.3379820602194883,0.13255503367353555,0.20542702654595274,26.890856334368756,25.47725381851196,24.063651302655167,25.27477081298828,27.224563846588136,223284800.0
