Date,Open,High,Low,Close,Adj Close,Volume,ticker,sector,GDP,T10YIE,VIXCLS,returns,log_returns,volume_ratio,return_1d,direction_1d,return_5d,volatility_regime,gdp_growth,economic_regime,RSI,MACD,MACD_signal,MACD_hist,BB_upper,BB_middle,BB_lower,SMA_short,SMA_long,OBV
2015-01-30,2019.3499755859375,2023.3199462890625,1993.3800048828125,1994.989990234375,1994.989990234375,4568650000,^GSPC,Index,18063.529,1.65,20.97,-0.012991965252009852,-0.013077099006318498,1.1815977335586532,0.01296246371066978,1,0.030315931791539796,Medium,0.0,1.0,39.83750818122187,,,,2071.0533560626586,2028.1785095214843,1985.30366298031,,,-9434120000.0
2015-02-02,1996.6700439453125,2021.6600341796875,1980.9000244140625,2020.8499755859375,2020.8499755859375,4008330000,^GSPC,Index,18063.529,1.65,19.43,0.01296246371066978,0.012879170000215516,1.019546438386426,0.014439495293299576,1,0.012811448133813519,Medium,0.0,1.0,47.028001562563354,,,,2066.9900759888455,2026.3110107421876,1985.6319454955294,,,-5425790000.0
2015-02-03,2022.7099609375,2050.300048828125,2022.7099609375,2050.030029296875,2050.030029296875,4615900000,^GSPC,Index,18063.529,1.7,17.33,0.014439495293299576,0.014336238577453099,1.1620154204498754,-0.0041560462088314765,0,0.009053554498475114,Medium,0.0,1.0,53.74579427212556,,,,2069.641161876121,2027.783514404297,1985.9258669324734,,,-809890000.0
2015-02-04,2048.860107421875,2054.739990234375,2036.719970703125,2041.510009765625,2041.510009765625,4141920000,^GSPC,Index,18063.529,1.71,18.33,-0.0041560462088314765,-0.0041647065724529616,1.0468876732535253,0.010291406686777416,1,0.013235310824830204,Medium,0.0,1.0,51.684774976639034,,,,2070.3225121622772,2029.728515625,1989.134519087723,,,-4951810000.0
2015-02-05,2043.449951171875,2063.550048828125,2043.449951171875,2062.52001953125,2062.52001953125,3821990000,^GSPC,Index,18063.529,1.7,16.85,0.010291406686777416,0.010238810710909235,0.9658225047593164,-0.0034181723141418763,0,0.012586525556925299,Medium,0.0,1.0,56.15031883845975,,,,2074.5314526322904,2031.5595153808595,1988.5875781294285,,,-1129820000.0
2015-02-06,2062.280029296875,2072.39990234375,2049.969970703125,2055.469970703125,2055.469970703125,4232970000,^GSPC,Index,18063.529,1.71,17.29,-0.0034181723141418763,-0.00342402761187852,1.0656523806221083,-0.004247194360987749,0,0.020199769455667038,Medium,0.0,1.0,54.335535196152556,,,,2073.338399811142,2031.2260192871095,1989.1136387630768,,,-5362790000.0
2015-02-09,2053.469970703125,2056.159912109375,2041.8800048828125,2046.739990234375,2046.739990234375,3549540000,^GSPC,Index,18063.529,1.71,18.55,-0.004247194360987749,-0.004256239310481708,0.8915179658499346,0.010675561019232394,1,0.026188034587682152,Medium,0.0,1.0,52.09043144995545,7.29732716015701,,,2073.567595833241,2031.3225158691407,1989.0774359050406,,,-8912330000.0
2015-02-10,2049.3798828125,2070.860107421875,2048.6201171875,2068.590087890625,2068.590087890625,3669850000,^GSPC,Index,18063.529,1.7,17.23,0.010675561019232394,0.010618979554062366,0.9192720871034632,-2.903358867545336e-05,0,0.015029485025572553,Medium,0.0,1.0,56.89152251578374,9.066866000415757,,,2078.552737000432,2033.3390197753906,1988.125302550349,,,-5242480000.0
2015-02-11,2068.550048828125,2073.47998046875,2057.989990234375,2068.530029296875,2068.530029296875,3596860000,^GSPC,Index,18063.529,1.68,16.96,-2.903358867545336e-05,-2.9034010158247172e-05,0.9067857542623362,0.009644506431775834,1,0.013980905022118684,Medium,0.0,1.0,56.8746514355032,10.345139722479871,,,2083.048227880903,2035.6140197753907,1988.1798116698785,,,-8839340000.0
2015-02-12,2069.97998046875,2088.530029296875,2069.97998046875,2088.47998046875,2088.47998046875,3788350000,^GSPC,Index,18063.529,1.66,15.34,0.009644506431775834,0.009598295065916026,0.9622214390713948,0.004074738491730789,1,0.010447822609473967,Medium,0.0,1.0,61.01075601420605,12.82019199453157,,,2090.7660981093495,2039.4745178222656,1988.1829375351817,,,-5050990000.0
2015-02-13,2088.780029296875,2097.030029296875,2086.699951171875,2096.989990234375,2096.989990234375,3527450000,^GSPC,Index,18063.529,1.68,14.69,0.004074738491730789,0.004066459227779422,0.9045615679870674,0.0015975744623728527,1,0.006041956296407358,Low,0.0,1.0,62.65608098896379,15.292097636336848,,,2097.0877846723233,2044.6905151367187,1992.293245601114,,,-1523540000.0
2015-02-17,2096.469970703125,2101.300048828125,2089.800048828125,2100.340087890625,2100.340087890625,3361750000,^GSPC,Index,18063.529,1.71,15.8,0.0015975744623728527,0.0015962996977983961,0.8698175446603799,-0.0003143092177338991,0,0.007208305295610451,Medium,0.0,1.0,63.312434572733295,17.32175118427449,,,2105.053912216534,2048.7365173339845,1992.419122451435,,,1838210000.0
2015-02-18,2099.159912109375,2100.22998046875,2092.14990234375,2099.679931640625,2099.679931640625,3370020000,^GSPC,Index,18063.529,1.71,15.45,-0.0003143092177338991,-0.00031435862322874816,0.8784844278480518,-0.0010620573331896477,0,0.006753493981423109,Medium,0.0,1.0,63.077165903472554,18.661874676997286,,,2111.703576044847,2052.5930114746093,1993.4824469043713,,,-1531810000.0
2015-02-19,2099.25,2102.1298828125,2090.7900390625,2097.449951171875,2097.449951171875,3247100000,^GSPC,Index,18063.529,1.74,15.29,-0.0010620573331896477,-0.0010626217157189283,0.851804151938608,0.006126533626735764,1,0.006336284236519996,Medium,0.0,1.0,62.235858386299874,19.321267864079346,,,2117.25966351394,2055.859509277344,1994.459355040748,,,-4778910000.0
2015-02-20,2097.64990234375,2110.610107421875,2085.43994140625,2110.300048828125,2110.300048828125,3281600000,^GSPC,Index,18063.529,1.75,14.3,0.006126533626735764,0.006107842721055837,0.871073850159159,-0.0003033391953459752,0,-0.002748447469043902,Low,0.0,1.0,65.12265426209662,20.642780084495826,14.529921813752,6.112858270743825,2124.018780105638,2058.2170166015626,1992.415253097487,,,-1497310000.0
2015-02-23,2109.830078125,2110.050048828125,2103.0,2109.659912109375,2109.659912109375,3093680000,^GSPC,Index,18063.529,1.72,14.56,-0.0003033391953459752,-0.000303385211985694,0.8264557303562889,0.002758770892866691,1,0.003664088426945211,Low,0.0,1.0,64.85667844224345,21.39184251227789,15.90230595345718,5.48953655882071,2130.5172771385824,2061.1090087890625,1991.7007404395426,,,-4590990000.0
2015-02-24,2109.10009765625,2117.93994140625,2105.8701171875,2115.47998046875,2115.47998046875,3199840000,^GSPC,Index,18063.529,1.72,13.69,0.002758770892866691,0.002754972468831103,0.8578627318825077,-0.0007657236475081541,0,-0.003639812828750477,Low,0.0,1.0,66.20801580950032,22.1992120611485,17.161687174995446,5.037524886153054,2137.3185033290565,2064.0285034179688,1990.7385035068812,,,-1391150000.0
2015-02-25,2115.300048828125,2119.590087890625,2109.889892578125,2113.860107421875,2113.860107421875,3312340000,^GSPC,Index,18063.529,1.72,13.84,-0.0007657236475081541,-0.0007660169636026022,0.8882314839035965,-0.001476028227480719,0,-0.007252172492955067,Low,0.0,1.0,65.45363208915172,22.449563435457094,18.219262427087777,4.230301008369317,2142.8042317530694,2068.244006347656,1993.6837809422427,,,-4703490000.0
2015-02-26,2113.909912109375,2113.909912109375,2103.760009765625,2110.739990234375,2110.739990234375,3408690000,^GSPC,Index,18063.529,1.79,13.91,-0.001476028227480719,-0.00147711863025381,0.9222150812517239,-0.0029563045487578377,0,-0.004595521578571127,Low,0.0,1.0,63.94235202944433,22.140973956662037,19.003604733002632,3.1373692236594053,2143.8805151284787,2073.6730041503906,2003.4654931723026,,,-8112180000.0
2015-02-27,2110.8798828125,2112.739990234375,2103.75,2104.5,2104.5,3547380000,^GSPC,Index,18063.529,1.83,13.34,-0.0029563045487578377,-0.0029606830486323707,0.967323801019876,0.006124919257840311,1,-0.015794720947671648,Low,0.0,1.0,60.91320509408165,21.14910578270883,19.43270494294387,1.7164008397649582,2144.9191492103478,2077.8355041503905,2010.751859090433,,,-11659560000.0
2015-03-02,2105.22998046875,2117.52001953125,2104.5,2117.389892578125,2117.389892578125,3409490000,^GSPC,Index,18063.529,1.83,13.04,0.006124919257840311,0.0061062381811330165,0.9446526669996073,-0.0045385421527393,0,-0.017927714244106552,Low,0.0,1.0,64.6396783703383,21.159239176496612,19.77801178965442,1.3812273868421912,2141.3195312664657,2083.955499267578,2026.5914672686902,,,-8250070000.0
2015-03-03,2115.760009765625,2115.760009765625,2098.260009765625,2107.780029296875,2107.780029296875,3262300000,^GSPC,Index,18063.529,1.86,13.86,-0.0045385421527393,-0.004548872603817568,0.9133104009545484,-0.00438850348301556,0,-0.03018341299040117,Low,0.0,1.0,60.04360154241067,20.159448734076705,19.854299178538877,0.3051495555378274,2138.622217047897,2088.302001953125,2037.981786858353,,,-11512370000.0
2015-03-04,2107.719970703125,2107.719970703125,2094.489990234375,2098.530029296875,2098.530029296875,3421110000,^GSPC,Index,18063.529,1.87,14.23,-0.00438850348301556,-0.004398161230154572,0.974061499428494,0.0011960799848387271,1,-0.027776604694110807,Low,0.0,1.0,55.92187633105474,18.40850808848745,19.565140960528595,-1.1566328720411434,2138.019446145119,2090.727001953125,2043.4345577611311,,,-14933480000.0
2015-03-05,2098.5400390625,2104.25,2095.219970703125,2101.0400390625,2101.0400390625,3103030000,^GSPC,Index,18063.529,1.84,14.04,0.0011960799848387271,0.001195365251036089,0.8967602789033332,-0.014173946589881803,0,-0.016701294234393815,Low,0.0,1.0,56.78869458591406,17.02713362565646,19.057539493554167,-2.0304058678977057,2135.3921867344156,2093.703503417969,2052.014820101522,,,-11830450000.0
2015-03-06,2100.909912109375,2100.909912109375,2067.27001953125,2071.260009765625,2071.260009765625,3853570000,^GSPC,Index,18063.529,1.83,15.2,-0.014173946589881803,-0.014275356362467066,1.1131546579483893,0.0039444211911976446,1,-0.008622822503050243,Medium,0.0,1.0,45.38487188748113,13.375203904592126,17.92107237576176,-4.5458684711696336,2134.6798984649927,2094.1405029296875,2053.6011073943823,,,-15684020000.0
2015-03-09,2072.25,2083.489990234375,2072.2099609375,2079.429931640625,2079.429931640625,3349090000,^GSPC,Index,18063.529,1.76,15.06,0.0039444211911976446,0.003936662357975969,0.9799388586081906,-0.01696133008584244,0,0.0008463905125364324,Medium,0.0,1.0,48.443651506893424,11.013313088606537,16.53952051833072,-5.526207429724181,2132.5124160525893,2095.3385009765625,2058.1645859005357,,,-12334930000.0
2015-03-10,2076.139892578125,2076.139892578125,2044.1600341796875,2044.1600341796875,2044.1600341796875,3668900000,^GSPC,Index,18063.529,1.73,16.69,-0.01696133008584244,-0.017106820937141425,1.071643465104188,-0.0019176795748703235,0,0.014734656100090726,Medium,0.0,1.0,38.435776597643326,6.223767915795179,14.47636999782361,-8.252602082028432,2133.068682296087,2095.209503173828,2057.3503240515693,,,-16003830000.0
2015-03-11,2044.68994140625,2050.080078125,2039.68994140625,2040.239990234375,2040.239990234375,3406570000,^GSPC,Index,18063.529,1.72,16.87,-0.0019176795748703235,-0.001919520676484767,0.9988605629276555,0.012601439566208406,1,0.0290456074036749,Medium,0.0,1.0,37.50829824968131,2.087639070624391,11.998623812383766,-9.910984741759375,2137.241865724603,2093.7919982910157,2050.3421308574284,,,-19410400000.0
2015-03-12,2041.0999755859375,2066.409912109375,2041.0999755859375,2065.949951171875,2065.949951171875,3405860000,^GSPC,Index,18063.529,1.71,15.42,0.012601439566208406,0.012522702206037068,1.0014566706636407,-0.006074710968194674,0,0.01128781863575501,Medium,0.0,1.0,46.608220461426455,0.8742285793009614,9.773744765767205,-8.899516186466244,2137.4262999503844,2093.6629943847656,2049.899688819147,,,-16004540000.0
2015-03-13,2064.56005859375,2064.56005859375,2041.1700439453125,2053.39990234375,2053.39990234375,3498560000,^GSPC,Index,18063.529,1.69,16.0,-0.006074710968194674,-0.006093237090196838,1.0331156843820009,0.013533671171787054,1,0.026638841878810382,Medium,0.0,1.0,43.29406855225969,-1.0875553711794055,7.6014847383778825,-8.689040109557288,2139.0446604610997,2091.9089904785155,2044.7733204959316,,,-19503100000.0
2015-03-16,2055.35009765625,2081.409912109375,2055.35009765625,2081.18994140625,2081.18994140625,3295600000,^GSPC,Index,18063.529,1.65,15.61,0.013533671171787054,0.013442909023855906,0.9765249980443425,-0.003320173700583018,0,0.011161874275182004,Medium,0.0,1.0,51.515399583223896,-0.3953025824253018,6.002127274217246,-6.397429856642548,2138.41688714665,2091.1189880371094,2043.8210889275688,2059.7132006835936,,-16207500000.0
2015-03-17,2080.590087890625,2080.590087890625,2065.080078125,2074.280029296875,2074.280029296875,3221840000,^GSPC,Index,18063.529,1.64,15.66,-0.003320173700583018,-0.0033256977077820026,0.9566520385464996,0.012158421402569175,1,0.008301661521063819,Medium,0.0,1.0,49.590192330735526,-0.39965247366581025,4.721771324640635,-5.121423798306445,2137.460547897173,2089.815985107422,2042.171422317671,2060.034802246094,,-19429340000.0
2015-03-18,2072.840087890625,2106.85009765625,2061.22998046875,2099.5,2099.5,4128210000,^GSPC,Index,18063.529,1.7,13.97,0.012158421402569175,0.012085101501628708,1.212133757793465,-0.004872579408787825,0,-0.018313861001131193,Low,0.0,1.0,56.0465829497349,1.6133434508096798,4.100085749874444,-2.4867422990647645,2137.444164977386,2089.806988525391,2042.1698120733954,2061.613203125,,-15301130000.0
2015-03-19,2098.68994140625,2098.68994140625,2085.56005859375,2089.27001953125,2089.27001953125,3305220000,^GSPC,Index,18063.529,1.79,14.07,-0.004872579408787825,-0.004884489126950175,0.9696583157408049,0.00901275466979845,1,-0.01585248286620744,Low,0.0,1.0,53.0769962804886,2.356024511500891,3.751273502199734,-1.395248990698843,2136.905950845412,2089.3979919433596,2041.890033041307,2063.3464038085935,,-18606350000.0
2015-03-20,2090.320068359375,2113.919921875,2090.320068359375,2108.10009765625,2108.10009765625,5554120000,^GSPC,Index,18063.529,1.76,13.02,0.00901275466979845,0.008972382193259682,1.576858105710238,-0.0017457310425351702,0,-0.02233294243349393,Low,0.0,1.0,57.536854270186275,4.413162349518188,3.8836512716634255,0.5295110778547629,2136.6116915818775,2089.2879943847656,2041.9642971876535,2064.9904052734373,,-13052230000.0
2015-03-23,2107.989990234375,2114.860107421875,2104.419921875,2104.419921875,2104.419921875,3267960000,^GSPC,Index,18063.529,1.75,13.41,-0.0017457310425351702,-0.0017472566067133015,0.9255097162717248,-0.006139421956948832,0,-0.00863892774044217,Low,0.0,1.0,56.40840976544576,5.681012304451542,4.243123478221049,1.437888826230493,2135.9519981226917,2089.025994873047,2042.099991623402,2065.836005859375,,-16320190000.0
2015-03-24,2103.93994140625,2107.6298828125,2091.5,2091.5,2091.5,3189820000,^GSPC,Index,18063.529,1.77,13.62,-0.006139421956948832,-0.006158345701590925,0.9035081035654329,-0.014558905652342857,0,-0.01128860024952183,Low,0.0,1.0,52.51447118905687,5.57895212179892,4.510289206936624,1.0686629148622968,2133.187340379242,2087.8269958496094,2042.4666513199768,2066.7698046875,,-19510010000.0
2015-03-25,2093.10009765625,2097.429931640625,2061.050048828125,2061.050048828125,2061.050048828125,3521140000,^GSPC,Index,18063.529,1.81,15.44,-0.014558905652342857,-0.014665926527239062,0.994413038634277,-0.002377499996742527,0,-0.0006599099437921696,Medium,0.0,1.0,44.68521524477177,3.0063567043366675,4.209502706416632,-1.203146002079965,2130.325480853766,2085.186492919922,2040.0475049860781,2067.42560546875,,-23031150000.0
2015-03-26,2059.93994140625,2067.14990234375,2045.5,2056.14990234375,2056.14990234375,3510670000,^GSPC,Index,18063.529,1.8,15.8,-0.002377499996742527,-0.0023803307374738966,0.9900305187051857,0.0023685613495147972,1,0.005257427282625571,Medium,0.0,1.0,43.55974512367541,0.565635142564588,3.4807291936462237,-2.9150940510816357,2127.6870220008404,2082.4569885253904,2037.2269550499402,2068.0880029296877,,-26541820000.0
2015-03-27,2055.780029296875,2062.830078125,2052.9599609375,2061.02001953125,2061.02001953125,3008550000,^GSPC,Index,18063.529,1.76,15.07,0.0023685613495147972,0.0023657607295033602,0.8549250294217481,0.012236645187396533,1,0.009509901636330476,Medium,0.0,1.0,45.04131281142319,-0.9645577030405548,2.591671814308868,-3.556229517349423,2125.244981207525,2080.282989501953,2035.320997796381,2069.0830029296876,,-23533270000.0
2015-03-30,2064.110107421875,2088.969970703125,2064.110107421875,2086.239990234375,2086.239990234375,2917690000,^GSPC,Index,18063.529,1.73,14.51,0.012236645187396533,0.012162382647149434,0.834940029168773,-0.008795775050879251,0,-0.004750130452758516,Low,0.0,1.0,52.05949989649922,-0.14058511626490144,2.0452204281941144,-2.185805544459016,2120.4818143176335,2078.7254943847656,2036.969174451898,2070.954401855469,,-20615580000.0
2015-03-31,2084.050048828125,2084.050048828125,2067.0400390625,2067.889892578125,2067.889892578125,3376550000,^GSPC,Index,18063.529,1.76,15.29,-0.008795775050879251,-0.008834686217530795,0.9646726204165873,-0.003965371271123064,0,0.006775026956661767,Medium,0.0,1.0,47.32417156738555,-0.9572458927509615,1.4447271640050992,-2.4019730567560607,2116.509460090798,2076.730987548828,2036.9525150068587,2071.923798828125,,-23992130000.0
2015-04-01,2067.6298828125,2067.6298828125,2048.3798828125,2059.68994140625,2059.68994140625,3543270000,^GSPC,Index,18279.784,1.8,15.11,-0.003965371271123064,-0.0039732542018475255,1.0105407078835849,0.0035296669586522,1,0.015288704188590296,Medium,216.25500000000102,1.0,45.33951859349003,-2.240298208349941,0.7077220895340912,-2.948020297884032,2113.907791418338,2074.788983154297,2035.6701748902562,2072.6665966796877,,-27535400000.0
2015-04-02,2060.030029296875,2072.169921875,2057.320068359375,2066.9599609375,2066.9599609375,3095960000,^GSPC,Index,18279.784,1.81,14.67,0.0035296669586522,0.0035234523037141535,0.8830569109865136,0.0066088151237357895,1,0.01698150826314504,Low,0.0,1.0,47.443942994309026,-2.6400635846503064,0.038164954697211595,-2.678228539347518,2110.4092578514415,2073.0849792480467,2035.760700644652,2073.363395996094,,-24439440000.0
2015-04-06,2064.8701171875,2086.989990234375,2056.52001953125,2080.6201171875,2080.6201171875,3302970000,^GSPC,Index,18279.784,1.85,14.74,0.0066088151237357895,0.006587072647165644,0.9495583852186081,-0.0020619040578628844,0,0.00567610317499434,Low,0.0,1.0,51.24239800697929,-1.83348480728273,-0.3361649976987767,-1.4973198095839533,2111.0084944299188,2073.5529846191407,2036.0974748083624,2073.712800292969,,-21136470000.0
2015-04-07,2080.7900390625,2089.81005859375,2076.10009765625,2076.330078125,2076.330078125,3065510000,^GSPC,Index,18279.784,1.85,14.78,-0.0020619040578628844,-0.002064032708587167,0.8848989903582263,0.002682533127767339,1,0.009396391243940982,Low,0.0,1.0,50.019710021225976,-1.5228807923108434,-0.5735081566211901,-0.9493726356896532,2110.7805262699208,2073.3979919433596,2036.0154576167986,2074.2030004882813,,-24201980000.0
2015-04-08,2076.93994140625,2086.68994140625,2073.300048828125,2081.89990234375,2081.89990234375,3265330000,^GSPC,Index,18279.784,1.84,13.98,0.002682533127767339,0.0026789415573472003,0.9481021001315304,0.004457481018385057,1,0.011878563633587635,Low,0.0,1.0,51.63331580017128,-0.8178588395712723,-0.6223782932112066,-0.19548054636006562,2110.3092020799822,2075.2849853515627,2040.2607686231431,2074.699196777344,,-20936650000.0
2015-04-09,2081.2900390625,2093.31005859375,2074.2900390625,2091.179931640625,2091.179931640625,3172360000,^GSPC,Index,18279.784,1.84,13.09,0.004457481018385057,0.004447575873625805,0.9242505046455652,0.005202865037342352,1,0.006603955204808942,Low,0.0,1.0,54.281701702532814,0.48411635323236624,-0.4010793639224921,0.8851957171548583,2109.543912481212,2077.831982421875,2046.1200523625382,2075.931794433594,,-17764290000.0
2015-04-10,2091.510009765625,2102.610107421875,2091.510009765625,2102.06005859375,2102.06005859375,3156200000,^GSPC,Index,18279.784,1.82,12.58,0.005202865037342352,0.005189376899456221,0.9228988239780004,-0.00458128059365126,0,-0.00993317334952526,Low,0.0,1.0,57.23808918423512,2.36659574723717,0.1524556583094403,2.2141400889277296,2112.527767682032,2079.637487792969,2046.7472079039055,2077.929794921875,,-14608090000.0
2015-04-13,2102.030029296875,2107.64990234375,2092.330078125,2092.429931640625,2092.429931640625,2908420000,^GSPC,Index,18279.784,1.8,13.94,-0.00458128059365126,-0.004591806820961145,0.8578475001028649,0.0016297588743277025,1,0.0038089546429285193,Low,0.0,1.0,53.91484400367899,3.0462877577069776,0.7312220781889478,2.31506567951803,2112.5984108130406,2081.5889892578125,2050.5795677025844,2079.3533935546875,,-17516510000.0
2015-04-14,2092.280029296875,2098.6201171875,2083.239990234375,2095.840087890625,2095.840087890625,3301270000,^GSPC,Index,18279.784,1.8,13.67,0.0016297588743277025,0.00162843225851382,0.9736384112440878,0.005148195696902835,1,0.0006918233792037043,Low,0.0,1.0,54.91312845707962,3.816129714539784,1.348203605459115,2.467926109080669,2113.9446664402312,2082.321496582031,2050.698326723831,2081.3703955078126,,-14215240000.0
2015-04-15,2097.820068359375,2111.909912109375,2097.820068359375,2106.6298828125,2106.6298828125,4013760000,^GSPC,Index,18279.784,1.84,12.84,0.005148195696902835,0.005134989044995592,1.1701074761628092,-0.0007784436134247175,0,0.0006313772228581094,Low,0.0,1.0,58.01225554800098,5.2365179683388305,2.125866478035058,3.1106514903037725,2117.0268454993707,2083.9389892578124,2050.851133016254,2083.085993652344,,-10201480000.0
2015-04-16,2105.9599609375,2111.300048828125,2100.02001953125,2104.989990234375,2104.989990234375,3434120000,^GSPC,Index,18279.784,1.85,12.6,-0.0007784436134247175,-0.0007787467579851993,1.0113606227219227,-0.011311245518606405,0,0.0037719615974829424,Low,0.0,1.0,57.36684340569039,6.158864708321289,2.9324661240923042,3.226398584228985,2117.8988676169424,2084.213488769531,2050.5281099221197,2084.185192871094,,-13635600000.0
